,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
239,MLB1081951689,https://produto.mercadolivre.com.br/MLB-1081951689-sonda-original-2-fios-mini-_JM#position=6&search_layout=stack&type=item&tracking_id=f25e1925-a225-495f-addc-6cdf1f62d387,Sonda Original 2 Fios Mini,"R$345,93",Sonda Original 2 Fios Mini,0,Não tem,,,FAZER
240,MLB1081948110,https://produto.mercadolivre.com.br/MLB-1081948110-sonda-wideband-1-fio-pre-catalisador-citroen-_JM#position=38&search_layout=stack&type=item&tracking_id=bee20f3f-e2f8-46ef-a157-9121d899e884,Sonda Wideband 1 Fio Pré Catalisador Citroen,"R$346,93",3 vendidos,0,Não tem,,,FAZER
241,MLB1077837200,https://produto.mercadolivre.com.br/MLB-1077837200-sonda-original-3-fios-pre-catalisador-renault-_JM#position=26&search_layout=stack&type=item&tracking_id=262af4ca-6b56-4267-a8a1-5adaf5a49acb,Sonda Original 3 Fios Pré Catalisador Renault,"R$347,93",1 vendido,0,Não tem,,,FAZER
242,MLB2031757905,https://produto.mercadolivre.com.br/MLB-2031757905-sonda-lambda-vw-audi-8k0906262-0258010282283-_JM#position=48&search_layout=stack&type=item&tracking_id=93594404-cf63-495f-beee-a57c26a898a7,,,,,,,,FAZER
243,MLB1919489207,https://produto.mercadolivre.com.br/MLB-1919489207-sonda-lambda-primaria-citroen-c5-2010-2011-_JM#position=50&search_layout=stack&type=item&tracking_id=a70a5f16-6761-4d57-8240-0810c9a4c4f9,Sonda Lambda Primaria Citroen C5 2010 2011,R$350,Sonda Lambda Primaria Citroen C5 2010 2011,0,Motors Vans Carros,,,FAZER
244,MLB1946768731,https://produto.mercadolivre.com.br/MLB-1946768731-sonda-lambda-uno-ymx1453-_JM#position=17&search_layout=stack&type=item&tracking_id=3d1029f7-f8a9-43f2-a2cc-b5d3b8e296ff,Sonda Lambda Uno (ymx1453),"R$38,94",Sonda Lambda Uno (ymx1453),0,BZM,,,FAZER
245,MLB1080819108,https://produto.mercadolivre.com.br/MLB-1080819108-sonda-original-4-fios-pre-catalisador-acura-_JM#position=19&search_layout=stack&type=item&tracking_id=d31561c1-3b3f-4252-9790-c912a7af2c72,Sonda Original 4 Fios Pré Catalisador Acura,"R$396,93",Sonda Original 4 Fios Pré Catalisador Acura,0,Não tem,,,FAZER
246,MLB1081942959,https://produto.mercadolivre.com.br/MLB-1081942959-sonda-wideband-2-fios-gmc-_JM#position=33&search_layout=stack&type=item&tracking_id=be163598-69cb-4bb9-92b5-dff5f5eaa92a,Sonda Wideband 2 Fios Gmc,"R$397,93",Sonda Wideband 2 Fios Gmc,0,Não tem,,,FAZER
247,MLB1081942683,https://produto.mercadolivre.com.br/MLB-1081942683-sonda-banda-larga-5-fios-pre-catalisador-volvo-_JM#position=11&search_layout=stack&type=item&tracking_id=aa744e3e-11f7-4b52-8b0c-5cecedb9089f,Sonda Banda Larga 5 Fios Pré Catalisador Volvo,"R$398,93",Sonda Banda Larga 5 Fios Pré Catalisador Volvo,0,Não tem,,,FAZER
248,MLB1869402393,https://produto.mercadolivre.com.br/MLB-1869402393-sonda-lambda-sorento-azera-santa-fe-vera-cruz-33-38-_JM#position=40&search_layout=stack&type=item&tracking_id=2cd0421b-172c-4c8f-be84-05a5c3bae501,Sonda Lambda Sorento Azera Santa Fe Vera Cruz 3.3 3.8,"R$399,34",Ver os meios de pagamento,0,Não tem,,,FAZER
249,MLB1946768500,https://produto.mercadolivre.com.br/MLB-1946768500-sonda-lambda-c3-c5-xsara-peugeot-307-ymx1628-_JM#position=13&search_layout=stack&type=item&tracking_id=a889144d-d92c-4624-8fb3-68f9c32f3234,Sonda Lambda C3 C5 Xsara Peugeot 307 (ymx1628),"R$43,48",Sonda Lambda C3 C5 Xsara Peugeot 307 (ymx1628),0,VP,,,FAZER
250,MLB1972948350,https://produto.mercadolivre.com.br/MLB-1972944402-sensor-temperatura-de-gases-do-escape-amarok-03l906088af-egt-_JM#position=7&search_layout=stack&type=item&tracking_id=a40db74e-ea8d-4ddb-8c67-6b48a5c54baa,Sonda Lambda Amarok 2010/... 03l906088af,"R$445,47",Ver os meios de pagamento,0,Volkswagen,,,FAZER
251,MLB1965869163,https://produto.mercadolivre.com.br/MLB-1965869163-sonda-lambda-yamaha-_JM#position=55&search_layout=stack&type=item&tracking_id=f85df8de-502f-48bd-a1e2-9978c47c0886,,,,,,,,FAZER
252,MLB1779693250,https://produto.mercadolivre.com.br/MLB-1779693250-sonda-lambda-sorento-azera-santa-fe-vera-cruz-33-38-_JM#position=23&search_layout=stack&type=item&tracking_id=13e7436f-a74c-4055-a93b-d0fae82e7fd5,Sonda Lambda Sorento Azera Santa Fe Vera Cruz 3.3 3.8,"R$507,14",Ver os meios de pagamento,0,Não tem,,,FAZER
